CNPJ,REGISTRO_OPERADORA,Modalidade,UF,StatusCadastro
1628329000164,404772,Odontologia de Grupo,SP,Ativo
7479804000164,416371,Odontologia de Grupo,SP,Ativo
18496204000120,419991,Odontologia de Grupo,ES,Ativo
43873924000105,423483,Administradora de Benefícios,SC,Ativo
82353079000107,315265,Medicina de Grupo,PR,Ativo
7075561000107,415782,Odontologia de Grupo,SP,Ativo
39419809000198,331988,Autogestão,RJ,Ativo
14938785000152,420778,Odontologia de Grupo,RO,Ativo
38272479000198,422584,Medicina de Grupo,BA,Ativo
36186642000174,422355,Odontologia de Grupo,MG,Ativo
30495227000116,421774,Administradora de Benefícios,PR,Ativo
31097886000167,421707,Medicina de Grupo,SP,Ativo
17146846000137,310239,Medicina de Grupo,SP,Ativo
17897995000138,419486,Medicina de Grupo,SC,Ativo
15594468000129,343463,Medicina de Grupo,SE,Ativo
4299994000140,413551,Medicina de Grupo,MG,Ativo
52041306000190,423882,Medicina de Grupo,MG,Ativo
68682715000105,324299,Medicina de Grupo,RJ,Ativo
19512026000147,419974,Medicina de Grupo,RJ,Ativo
56197223000145,424200,Administradora de Benefícios,AM,Ativo
2513939000185,363391,Medicina de Grupo,MG,Ativo
22027346000116,382281,Medicina de Grupo,MG,Ativo
10767219000174,417106,Odontologia de Grupo,BA,Ativo
3638220000133,411582,Medicina de Grupo,RJ,Ativo
2864364000145,360244,Medicina de Grupo,SP,Ativo
24645912000189,420166,Medicina de Grupo,SP,Ativo
3011072000122,411256,Medicina de Grupo,SP,Ativo
5983170000157,415936,Odontologia de Grupo,SP,Ativo
29117294000118,423408,Medicina de Grupo,SP,Ativo
4430627000133,415987,Odontologia de Grupo,SE,Ativo
2704297000100,416517,Odontologia de Grupo,MG,Ativo
11792899000149,418986,Administradora de Benefícios,DF,Ativo
27657711000190,420956,Administradora de Benefícios,ES,Ativo
338763000147,348830,Medicina de Grupo,SP,Ativo
1460885000174,403458,Odontologia de Grupo,SP,Ativo
47432143000136,423441,Medicina de Grupo,DF,Ativo
97553801000116,418552,Administradora de Benefícios,RJ,Ativo
11275925000161,417751,Administradora de Benefícios,SP,Ativo
2896924000143,351270,Medicina de Grupo,PR,Ativo
4202013000102,415693,Medicina de Grupo,SP,Ativo
93507895000136,316903,Medicina de Grupo,RS,Ativo
6145428000109,415081,Medicina de Grupo,PA,Ativo
4540010000170,582,Seguradora Especializada em Saúde,SP,Ativo
13991711000117,418625,Odontologia de Grupo,SP,Ativo
11565995000154,417491,Medicina de Grupo,SP,Ativo
25006061000197,420280,Administradora de Benefícios,SP,Ativo
18275071000162,419133,Autogestão,DF,Ativo
28187357000140,421413,Administradora de Benefícios,PR,Ativo
41929347000109,422959,Medicina de Grupo,BA,Ativo
2072276000100,384844,Odontologia de Grupo,SP,Ativo
4234059000103,413267,Medicina de Grupo,SP,Ativo
461479000163,302147,Medicina de Grupo,SP,Ativo
29628003000156,421804,Administradora de Benefícios,PR,Ativo
56269913000162,374440,Odontologia de Grupo,SP,Ativo
3073235000100,403636,Odontologia de Grupo,SP,Ativo
13951333000148,418307,Administradora de Benefícios,RJ,Ativo
8787782000162,416525,Odontologia de Grupo,RJ,Ativo
59274062000134,424617,Medicina de Grupo,AM,Ativo
49168700000189,424161,Medicina de Grupo,SP,Ativo
2752923000125,310522,Medicina de Grupo,DF,Ativo
56211050000172,424251,Administradora de Benefícios,SP,Ativo
15214919000155,326861,Medicina de Grupo,BA,Ativo
51628360000173,417475,Medicina de Grupo,SP,Ativo
22666341000133,305626,Medicina de Grupo,MG,Ativo
20168589000149,301728,Medicina de Grupo,MG,Ativo
29846400000102,421383,Odontologia de Grupo,PR,Ativo
35365314000172,422533,Odontologia de Grupo,MS,Ativo
54025228000165,423998,Administradora de Benefícios,RJ,Ativo
35148586000110,422193,Administradora de Benefícios,SP,Ativo
60180624000160,424641,Administradora de Benefícios,RJ,Ativo
32543196000157,422703,Odontologia de Grupo,ES,Ativo
27323544000140,420999,Administradora de Benefícios,ES,Ativo
7658098000118,417173,Administradora de Benefícios,SP,Ativo
17698381000127,419290,Administradora de Benefícios,SP,Ativo
10456692000130,417131,Odontologia de Grupo,BA,Ativo
28400880000102,421243,Administradora de Benefícios,RJ,Ativo
9433795000104,418170,Medicina de Grupo,DF,Ativo
19679483000120,419389,Administradora de Benefícios,RJ,Ativo
25205234000104,420271,Medicina de Grupo,SP,Ativo
13785956000198,418196,Administradora de Benefícios,SP,Ativo
68737857000122,418862,Autogestão,RS,Ativo
34269803000168,331317,Autogestão,RJ,Ativo
42115166000101,423513,Autogestão,RJ,Ativo
13746922000194,418692,Administradora de Benefícios,PI,Ativo
39870673000138,422878,Administradora de Benefícios,SP,Ativo
3524677000117,417149,Odontologia de Grupo,SP,Ativo
29910807000143,421359,Medicina de Grupo,ES,Ativo
7154253000169,415243,Odontologia de Grupo,SP,Ativo
67989434000137,415821,Odontologia de Grupo,SP,Ativo
69259356000140,324493,Autogestão,SP,Ativo
27113113000150,420981,Medicina de Grupo,DF,Ativo
14452934000179,418439,Administradora de Benefícios,SP,Ativo
51212821000122,423815,Medicina de Grupo,MG,Ativo
19663787000108,419567,Administradora de Benefícios,SP,Ativo
40038813000195,422746,Medicina de Grupo,SP,Ativo
41397957000109,422860,Administradora de Benefícios,RJ,Ativo
58324562000170,424421,Administradora de Benefícios,RJ,Ativo
41369935000127,415901,Medicina de Grupo,MA,Ativo
31466949000105,335614,Medicina de Grupo,ES,Ativo
84537141000138,367095,Medicina de Grupo,AM,Ativo
36567721000125,422398,Medicina de Grupo,SP,Ativo
42425561000182,340162,Medicina de Grupo,RJ,Ativo
33721226000130,343676,Medicina de Grupo,RJ,Ativo
2403281000159,342033,Medicina de Grupo,ES,Ativo
24729097000136,408522,Filantropia,MG,Ativo
8225953000160,421197,Medicina de Grupo,SP,Ativo
59849182000112,345091,Filantropia,SP,Ativo
59901454000186,353264,Filantropia,SP,Ativo
21575709000195,342807,Filantropia,MG,Ativo
72547623000190,306045,Filantropia,SP,Ativo
72957814000120,330116,Filantropia,SP,Ativo
44945962000199,344915,Filantropia,SP,Ativo
55990451000105,422762,Filantropia,SP,Ativo
23053901000147,420085,Medicina de Grupo,ES,Ativo
57219714000102,424404,Administradora de Benefícios,MS,Ativo
43293604000186,355097,Medicina de Grupo,SP,Ativo
2282844000106,400190,Medicina de Grupo,SP,Ativo
2333065000184,405582,Odontologia de Grupo,AM,Ativo
32206950000163,421758,Administradora de Benefícios,ES,Ativo
62271160000122,424633,Medicina de Grupo,RJ,Ativo
40037284000105,423106,Medicina de Grupo,BA,Ativo
3424929000136,409243,Autogestão,RS,Ativo
59452478000103,424463,Medicina de Grupo,RO,Ativo
54698763000187,424145,Administradora de Benefícios,SP,Ativo
49481538000154,423645,Medicina de Grupo,MG,Ativo
28633372000174,421154,Medicina de Grupo,SP,Ativo
4859814000137,414310,Autogestão,DF,Ativo
21164436000196,423394,Administradora de Benefícios,MG,Ativo
5029064000139,414930,Medicina de Grupo,SP,Ativo
3977587000181,412058,Medicina de Grupo,SP,Ativo
28953753000130,421634,Medicina de Grupo,RJ,Ativo
37035441000139,358053,Medicina de Grupo,GO,Ativo
4222235000189,414654,Odontologia de Grupo,RJ,Ativo
3219363000100,407224,Medicina de Grupo,SP,Ativo
64924095000112,303739,Medicina de Grupo,SP,Ativo
50565317000143,424188,Autogestão,GO,Ativo
5774975000190,414701,Odontologia de Grupo,SE,Ativo
10495931000161,417602,Administradora de Benefícios,DF,Ativo
2422484000192,324710,Odontologia de Grupo,SP,Ativo
33683111000107,345474,Autogestão,DF,Ativo
60961422000155,420077,Autogestão,SP,Ativo
60646012000110,424595,Medicina de Grupo,PE,Ativo
50156888000124,423874,Odontologia de Grupo,PE,Ativo
2753398000162,422371,Medicina de Grupo,SP,Ativo
79831608000118,356476,Autogestão,SC,Ativo
3657699000155,361011,Autogestão,DF,Ativo
1942793000120,344095,Odontologia de Grupo,MG,Ativo
45182795000134,423556,Odontologia de Grupo,SP,Ativo
11485447000114,418790,Odontologia de Grupo,PR,Ativo
2635197000160,403865,Odontologia de Grupo,BA,Ativo
1672007000112,333239,Odontologia de Grupo,CE,Ativo
53454617000143,402001,Medicina de Grupo,SP,Ativo
2852017000100,352586,Medicina de Grupo,SP,Ativo
644977000141,402095,Odontologia de Grupo,SP,Ativo
19031941000110,420051,Odontologia de Grupo,SP,Ativo
50068778000100,423947,Odontologia de Grupo,PR,Ativo
50739135000141,326500,Medicina de Grupo,SP,Ativo
8056815000102,415898,Medicina de Grupo,DF,Ativo
16608812000154,413721,Medicina de Grupo,MG,Ativo
3627391000167,411809,Autogestão,RS,Ativo
4067810000116,413941,Odontologia de Grupo,RN,Ativo
92219070000153,413372,Filantropia,RS,Ativo
97403778000183,416410,Odontologia de Grupo,MG,Ativo
42524911000168,423068,Administradora de Benefícios,BA,Ativo
73862807000107,415871,Odontologia de Grupo,SP,Ativo
25308386000124,422291,Administradora de Benefícios,RJ,Ativo
54656587000110,424153,Administradora de Benefícios,RJ,Ativo
89455315000137,403245,Odontologia de Grupo,RS,Ativo
19304091000187,419524,Odontologia de Grupo,SP,Ativo
28862072000167,421472,Odontologia de Grupo,SP,Ativo
1685053000156,6246,Seguradora Especializada em Saúde,RJ,Ativo
11973134000105,417815,Odontologia de Grupo,SP,Ativo
2866602000151,416428,Medicina de Grupo,SP,Ativo
49792664000120,423718,Medicina de Grupo,PA,Ativo
90747908000156,338346,Medicina de Grupo,RS,Ativo
30489359000135,421405,Administradora de Benefícios,RJ,Ativo
59545187000151,424498,Administradora de Benefícios,RJ,Ativo
4002216000147,412252,Medicina de Grupo,RJ,Ativo
636975000100,319180,Medicina de Grupo,SP,Ativo
3098226000165,403962,Medicina de Grupo,PE,Ativo
96509690000188,344362,Medicina de Grupo,SP,Ativo
30951661000163,421740,Administradora de Benefícios,SP,Ativo
42465310000121,316849,Autogestão,RJ,Ativo
41432461000110,422771,Medicina de Grupo,SC,Ativo
3773153000160,412759,Medicina de Grupo,BA,Ativo
7898011000180,416193,Odontologia de Grupo,SP,Ativo
10360856000121,417114,Odontologia de Grupo,BA,Ativo
43079723000130,423548,Medicina de Grupo,MG,Ativo
42209475000132,423017,Administradora de Benefícios,ES,Ativo
37020290000145,422827,Medicina de Grupo,ES,Ativo
15156097000101,418528,Administradora de Benefícios,MG,Ativo
58554194000157,424501,Medicina de Grupo,SP,Ativo
24277422000177,420107,Administradora de Benefícios,SP,Ativo
42750007000170,423041,Administradora de Benefícios,MG,Ativo
2889453000146,401072,Cooperativa odontológica,CE,Ativo
4222989000139,413429,Odontologia de Grupo,PB,Ativo
717142000174,404942,Odontologia de Grupo,SP,Ativo
1445199000124,385255,Medicina de Grupo,SP,Ativo
87300448000109,306398,Cooperativa Médica,RS,Ativo
42946061000196,354996,Cooperativa Médica,MG,Ativo
57214900000159,324159,Cooperativa Médica,SP,Ativo
88732318000108,343684,Cooperativa Médica,RS,Ativo
72234164000194,352519,Cooperativa Médica,RS,Ativo
763923000103,341819,Cooperativa Médica,MG,Ativo
42889436000123,348261,Cooperativa Médica,MG,Ativo
381694000154,372561,Cooperativa Médica,SC,Ativo
65422339000121,345598,Cooperativa Médica,SP,Ativo
54012406000113,348082,Cooperativa Médica,SP,Ativo
26629238000174,312347,Cooperativa Médica,GO,Ativo
81064511000179,358096,Cooperativa Médica,PR,Ativo
20909271000171,354325,Cooperativa Médica,MG,Ativo
111826000128,335215,Cooperativa Médica,RJ,Ativo
25910449000118,331651,Cooperativa Médica,MG,Ativo
25810946000144,309087,Cooperativa Médica,MG,Ativo
37436920000167,304468,Cooperativa Médica,MT,Ativo
16513178000176,343889,Cooperativa Médica,MG,Ativo
4201372000137,303976,Cooperativa Médica,PA,Ativo
82624776000147,334561,Cooperativa Médica,SC,Ativo
27626696000112,323357,Cooperativa Médica,RJ,Ativo
1143922000110,350346,Cooperativa Médica,MT,Ativo
2314168000105,344141,Cooperativa Médica,PB,Ativo
342481000113,343765,Cooperativa Médica,GO,Ativo
8707473000135,367397,Cooperativa Médica,PB,Ativo
46124624000111,335690,Cooperativa Médica,SP,Ativo
42939207000176,367613,Cooperativa Médica,MG,Ativo
3315918000118,312851,Cooperativa Médica,MS,Ativo
26368613000170,347736,Cooperativa Médica,MG,Ativo
24449225000198,340952,Cooperativa Médica,PE,Ativo
64327059000171,315648,Cooperativa Médica,MG,Ativo
1569902000106,346951,Cooperativa Médica,SC,Ativo
1608379000180,357138,Cooperativa Médica,SP,Ativo
3230123000107,414573,Cooperativa Médica,SP,Ativo
697509000135,347507,Cooperativa Médica,RO,Ativo
39210844000100,320897,Cooperativa Médica,RJ,Ativo
85283299000191,354295,Cooperativa Médica,SC,Ativo
21839519000138,345709,Cooperativa Médica,MG,Ativo
97388490000187,324345,Cooperativa Médica,BA,Ativo
78931391000155,371106,Cooperativa Médica,PR,Ativo
36540979000138,311146,Cooperativa Médica,RJ,Ativo
3533726000188,342084,Cooperativa Médica,MT,Ativo
75055772000120,304701,Cooperativa Médica,PR,Ativo
26189530000113,330108,Cooperativa Médica,MG,Ativo
262338000111,311944,Cooperativa Médica,SP,Ativo
2687852000124,303844,Cooperativa Médica,SP,Ativo
51093193000103,369411,Cooperativa Médica,SP,Ativo
45272366000158,364312,Cooperativa Médica,SP,Ativo
54991211000162,300713,Cooperativa Médica,SP,Ativo
50368034000101,304123,Cooperativa Médica,SP,Ativo
29290152000158,330264,Cooperativa Médica,RJ,Ativo
71925531000133,347108,Cooperativa Médica,SP,Ativo
52657079000121,313149,Cooperativa Médica,SP,Ativo
44456036000150,369659,Cooperativa Médica,SP,Ativo
60633369000163,331341,Cooperativa Médica,SP,Ativo
65732836000126,345776,Cooperativa Médica,SP,Ativo
45425899000122,304883,Cooperativa Médica,SP,Ativo
1554266000149,348244,Cooperativa Médica,SC,Ativo
40294225000112,352683,Cooperativa Médica,RJ,Ativo
59499251000105,366340,Cooperativa Médica,SP,Ativo
81170003000175,370070,Cooperativa Médica,PR,Ativo
1193663000132,324566,Cooperativa Médica,GO,Ativo
45118429000116,351407,Cooperativa Médica,SP,Ativo
48721401000167,334154,Cooperativa Médica,SP,Ativo
81733115000197,354627,Cooperativa Médica,PR,Ativo
2018620000183,344788,Cooperativa Médica,MS,Ativo
82996703000186,329339,Cooperativa Médica,SC,Ativo
15395999000192,333662,Cooperativa Médica,MS,Ativo
68204486000113,314781,Cooperativa Médica,SP,Ativo
5868278000107,317144,Cooperativa Médica,CE,Ativo
45207131000182,355577,Cooperativa Médica,SP,Ativo
74466137000172,333051,Cooperativa Médica,SP,Ativo
494870000164,365238,Cooperativa Médica,SP,Ativo
72783970000111,329886,Cooperativa Médica,SP,Ativo
37652765000116,334847,Cooperativa Médica,GO,Ativo
82602327000106,321273,Cooperativa Médica,SC,Ativo
67417519000140,325031,Cooperativa Médica,SP,Ativo
50480953000172,301574,Cooperativa Médica,SP,Ativo
71695746000105,354279,Cooperativa Médica,SP,Ativo
75222224000147,343269,Cooperativa Médica,PR,Ativo
48717516000188,385620,Cooperativa Médica,SP,Ativo
35830868000101,302953,Cooperativa Médica,RJ,Ativo
4612990000170,311961,Cooperativa Médica,AM,Ativo
66872888000160,336106,Cooperativa Médica,SP,Ativo
37898335000189,357715,Cooperativa Médica,GO,Ativo
552181000169,328308,Cooperativa Médica,SP,Ativo
67577171000159,309524,Cooperativa Médica,SP,Ativo
51427540000197,311294,Cooperativa Médica,SP,Ativo
75003525000180,361615,Cooperativa Médica,PR,Ativo
81076069000109,320862,Cooperativa Médica,PR,Ativo
12698000165,323004,Cooperativa Médica,SP,Ativo
47565155000139,342343,Cooperativa Médica,SP,Ativo
44803922000102,315729,Cooperativa Médica,SP,Ativo
840048000108,314242,Cooperativa Médica,SP,Ativo
44863959000126,315796,Cooperativa Médica,SP,Ativo
45467404000128,351776,Cooperativa Médica,SP,Ativo
45232246000127,351202,Cooperativa Médica,SP,Ativo
44663631000166,306126,Cooperativa Médica,SP,Ativo
48628366000136,369292,Cooperativa Médica,SP,Ativo
58229691000180,355721,Cooperativa Médica,SP,Ativo
96182068000108,354619,Cooperativa Médica,SP,Ativo
7649106000160,303178,Cooperativa Médica,CE,Ativo
74521188000150,318388,Cooperativa Médica,SP,Ativo
6037000127,361941,Cooperativa Médica,SP,Ativo
45171402000197,363286,Cooperativa Médica,SP,Ativo
85241339000132,364860,Cooperativa Médica,SC,Ativo
56762172000157,365530,Cooperativa Médica,SP,Ativo
25686544000180,362573,Cooperativa Médica,MG,Ativo
35917970000130,364584,Cooperativa Médica,RJ,Ativo
25250820000162,319121,Cooperativa Médica,MG,Ativo
48090146000100,300870,Cooperativa Médica,SP,Ativo
7583396000196,356123,Cooperativa Médica,CE,Ativo
10395358000114,321958,Cooperativa Médica,CE,Ativo
31432792000105,312363,Cooperativa Médica,RJ,Ativo
76590884000143,355691,Cooperativa Médica,SC,Ativo
43643139000166,319996,Cooperativa Médica,SP,Ativo
78339439000130,312720,Cooperativa Médica,PR,Ativo
34063123000193,325082,Cooperativa Médica,BA,Ativo
16415598000110,350371,Cooperativa Médica,BA,Ativo
73936395000102,311715,Cooperativa Médica,RS,Ativo
87638334000173,357022,Cooperativa Médica,RS,Ativo
80653975000158,340251,Cooperativa Médica,SC,Ativo
42043067000153,346209,Cooperativa Médica,BA,Ativo
2511261000100,328031,Cooperativa Médica,MT,Ativo
45309606000141,354783,Cooperativa Médica,SP,Ativo
81710543000102,336858,Cooperativa Médica,PR,Ativo
87689527000153,352179,Cooperativa Médica,RS,Ativo
2248344000140,371564,Cooperativa Médica,MG,Ativo
2476067000122,382876,Cooperativa Médica,GO,Ativo
42892281000184,386588,Cooperativa Médica,MG,Ativo
77858611000108,360449,Cooperativa Médica,SC,Ativo
78044815000160,322571,Cooperativa Médica,PR,Ativo
26291484000169,318035,Cooperativa Médica,MG,Ativo
1476619000130,301124,Cooperativa Médica,TO,Ativo
22720791000167,304395,Cooperativa Médica,MG,Ativo
1647867000104,320838,Cooperativa Médica,MG,Ativo
65276354000109,335517,Cooperativa Médica,MG,Ativo
23802218000165,322831,Cooperativa Médica,MG,Ativo
71063853000110,356581,Cooperativa Médica,MG,Ativo
41871989000196,301060,Cooperativa Médica,MG,Ativo
8680639000177,321044,Cooperativa Médica,PB,Ativo
66191263000133,352314,Cooperativa Médica,MG,Ativo
17689407000170,306886,Cooperativa Médica,MG,Ativo
56727134000163,303267,Cooperativa Médica,SP,Ativo
66477217000103,345458,Cooperativa Médica,MG,Ativo
42936518000181,386901,Cooperativa Médica,MG,Ativo
53678264000165,358088,Cooperativa Médica,SP,Ativo
85377174000120,303356,Cooperativa Médica,SC,Ativo
103956000119,300136,Cooperativa Médica,RS,Ativo
12442737000143,327689,Cooperativa Médica,AL,Ativo
86584901000193,354678,Cooperativa Médica,MG,Ativo
7057185000110,352543,Cooperativa Médica,MA,Ativo
368318000120,321087,Cooperativa Médica,RJ,Ativo
1356020000162,301744,Cooperativa Médica,SC,Ativo
35642768000143,318566,Cooperativa Médica,AL,Ativo
87701249000102,311618,Cooperativa Médica,RS,Ativo
16921561000163,304051,Cooperativa Médica,MG,Ativo
2192677000102,342157,Cooperativa Médica,GO,Ativo
25971433000115,368148,Cooperativa Médica,MG,Ativo
2812468000106,339679,Cooperativa Médica,SP,Ativo
8380701000105,335592,Cooperativa Médica,RN,Ativo
1559455000104,328294,Cooperativa Médica,SP,Ativo
39384664000137,371629,Cooperativa Médica,ES,Ativo
