CNPJ,RazaoSocial,Trimestre,Ano,ValorDespesas,Status
78339439000130.0,UNIMED DO ESTADO DO PARANÁ FEDERAÇÃO ESTADUAL DAS COOPERATIVAS MÉDICAS,1º Trimestre,2025,4476.29,NOK
78339439000130.0,UNIMED DO ESTADO DO PARANÁ FEDERAÇÃO ESTADUAL DAS COOPERATIVAS MÉDICAS,1º Trimestre,2025,88865.69,NOK
78339439000130.0,UNIMED DO ESTADO DO PARANÁ FEDERAÇÃO ESTADUAL DAS COOPERATIVAS MÉDICAS,1º Trimestre,2025,170613.31,NOK
78339439000130.0,UNIMED DO ESTADO DO PARANÁ FEDERAÇÃO ESTADUAL DAS COOPERATIVAS MÉDICAS,1º Trimestre,2025,126657.45,NOK
78339439000130.0,UNIMED DO ESTADO DO PARANÁ FEDERAÇÃO ESTADUAL DAS COOPERATIVAS MÉDICAS,1º Trimestre,2025,260432.96,NOK
78339439000130.0,UNIMED DO ESTADO DO PARANÁ FEDERAÇÃO ESTADUAL DAS COOPERATIVAS MÉDICAS,1º Trimestre,2025,50413.49,NOK
87306361000149.0,UNIMED VALE DO CAÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,1º Trimestre,2025,259392.47,NOK
87306361000149.0,UNIMED VALE DO CAÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,1º Trimestre,2025,4593064.69,NOK
87306361000149.0,UNIMED VALE DO CAÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,1º Trimestre,2025,206.51,NOK
87306361000149.0,UNIMED VALE DO CAÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,1º Trimestre,2025,767733.85,NOK
87306361000149.0,UNIMED VALE DO CAÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,1º Trimestre,2025,126.12,NOK
87306361000149.0,UNIMED VALE DO CAÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,1º Trimestre,2025,10083833.2,NOK
87306361000149.0,UNIMED VALE DO CAÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,1º Trimestre,2025,216403.38,NOK
87306361000149.0,UNIMED VALE DO CAÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,1º Trimestre,2025,1018048.12,NOK
87306361000149.0,UNIMED VALE DO CAÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,1º Trimestre,2025,4980794.67,NOK
87306361000149.0,UNIMED VALE DO CAÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,1º Trimestre,2025,61368.96,NOK
87306361000149.0,UNIMED VALE DO CAÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,1º Trimestre,2025,1556188.91,NOK
87306361000149.0,UNIMED VALE DO CAÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,1º Trimestre,2025,62855.85,NOK
87306361000149.0,UNIMED VALE DO CAÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,1º Trimestre,2025,244.0,NOK
87306361000149.0,UNIMED VALE DO CAÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,1º Trimestre,2025,8952492.19,NOK
87306361000149.0,UNIMED VALE DO CAÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,1º Trimestre,2025,446335.46,NOK
87306361000149.0,UNIMED VALE DO CAÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,1º Trimestre,2025,211141.91,NOK
87306361000149.0,UNIMED VALE DO CAÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,1º Trimestre,2025,55911.62,NOK
87306361000149.0,UNIMED VALE DO CAÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,1º Trimestre,2025,326272.11,NOK
87306361000149.0,UNIMED VALE DO CAÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,1º Trimestre,2025,173769.02,NOK
41905498000119.0,UNIMED NOROESTE DE MINAS COOPERATIVA DE TRABALHO MEDICO LTDA,1º Trimestre,2025,515.96,NOK
41905498000119.0,UNIMED NOROESTE DE MINAS COOPERATIVA DE TRABALHO MEDICO LTDA,1º Trimestre,2025,110.25,NOK
41905498000119.0,UNIMED NOROESTE DE MINAS COOPERATIVA DE TRABALHO MEDICO LTDA,1º Trimestre,2025,115.0,NOK
41905498000119.0,UNIMED NOROESTE DE MINAS COOPERATIVA DE TRABALHO MEDICO LTDA,1º Trimestre,2025,22219.34,NOK
41905498000119.0,UNIMED NOROESTE DE MINAS COOPERATIVA DE TRABALHO MEDICO LTDA,1º Trimestre,2025,495982.28,NOK
41905498000119.0,UNIMED NOROESTE DE MINAS COOPERATIVA DE TRABALHO MEDICO LTDA,1º Trimestre,2025,230.0,NOK
41905498000119.0,UNIMED NOROESTE DE MINAS COOPERATIVA DE TRABALHO MEDICO LTDA,1º Trimestre,2025,27663.97,NOK
41905498000119.0,UNIMED NOROESTE DE MINAS COOPERATIVA DE TRABALHO MEDICO LTDA,1º Trimestre,2025,3513038.93,NOK
41905498000119.0,UNIMED NOROESTE DE MINAS COOPERATIVA DE TRABALHO MEDICO LTDA,1º Trimestre,2025,579094.72,NOK
41905498000119.0,UNIMED NOROESTE DE MINAS COOPERATIVA DE TRABALHO MEDICO LTDA,1º Trimestre,2025,211.43,NOK
41905498000119.0,UNIMED NOROESTE DE MINAS COOPERATIVA DE TRABALHO MEDICO LTDA,1º Trimestre,2025,877716.69,NOK
41905498000119.0,UNIMED NOROESTE DE MINAS COOPERATIVA DE TRABALHO MEDICO LTDA,1º Trimestre,2025,6.3,NOK
41905498000119.0,UNIMED NOROESTE DE MINAS COOPERATIVA DE TRABALHO MEDICO LTDA,1º Trimestre,2025,44744.94,NOK
41905498000119.0,UNIMED NOROESTE DE MINAS COOPERATIVA DE TRABALHO MEDICO LTDA,1º Trimestre,2025,1359251.11,NOK
41905498000119.0,UNIMED NOROESTE DE MINAS COOPERATIVA DE TRABALHO MEDICO LTDA,1º Trimestre,2025,27057.99,NOK
5868278000107.0,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,1º Trimestre,2025,1003.11,NOK
5868278000107.0,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,1º Trimestre,2025,160577.16,NOK
5868278000107.0,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,1º Trimestre,2025,71334751.73,NOK
5868278000107.0,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,1º Trimestre,2025,9902.04,NOK
5868278000107.0,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,1º Trimestre,2025,9297.68,NOK
5868278000107.0,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,1º Trimestre,2025,179759.68,NOK
571628000147.0,DENTAL PLUS CONVÊNIO ODONTOLÓGICO LTDA.,1º Trimestre,2025,212798.34,NOK
571628000147.0,DENTAL PLUS CONVÊNIO ODONTOLÓGICO LTDA.,1º Trimestre,2025,19689.48,NOK
571628000147.0,DENTAL PLUS CONVÊNIO ODONTOLÓGICO LTDA.,1º Trimestre,2025,618159.31,NOK
44863959000126.0,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,1º Trimestre,2025,3474243.16,NOK
44863959000126.0,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,1º Trimestre,2025,2457162.3,NOK
44863959000126.0,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,1º Trimestre,2025,4566558.93,NOK
44863959000126.0,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,1º Trimestre,2025,3928.33,NOK
44863959000126.0,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,1º Trimestre,2025,3953.33,NOK
44863959000126.0,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,1º Trimestre,2025,9.29,NOK
44863959000126.0,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,1º Trimestre,2025,9578.21,NOK
44863959000126.0,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,1º Trimestre,2025,2251266.29,NOK
44863959000126.0,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,1º Trimestre,2025,1525.44,NOK
44863959000126.0,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,1º Trimestre,2025,1052789.39,NOK
44863959000126.0,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,1º Trimestre,2025,1059021.51,NOK
44863959000126.0,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,1º Trimestre,2025,2095.37,NOK
44863959000126.0,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,1º Trimestre,2025,395600.43,NOK
44863959000126.0,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,1º Trimestre,2025,67.23,NOK
44863959000126.0,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,1º Trimestre,2025,161208.04,NOK
44863959000126.0,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,1º Trimestre,2025,171831.63,NOK
44863959000126.0,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,1º Trimestre,2025,25486.49,NOK
44863959000126.0,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,1º Trimestre,2025,3905.88,NOK
44863959000126.0,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,1º Trimestre,2025,36117.74,NOK
44863959000126.0,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,1º Trimestre,2025,10737836.73,NOK
44863959000126.0,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,1º Trimestre,2025,23671.43,NOK
44863959000126.0,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,1º Trimestre,2025,5200858.75,NOK
44863959000126.0,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,1º Trimestre,2025,4787629.21,NOK
44863959000126.0,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,1º Trimestre,2025,5882.28,NOK
44863959000126.0,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,1º Trimestre,2025,3904130.32,NOK
44863959000126.0,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,1º Trimestre,2025,1926.9,NOK
44863959000126.0,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,1º Trimestre,2025,1561898.62,NOK
44863959000126.0,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,1º Trimestre,2025,1816788.54,NOK
44863959000126.0,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,1º Trimestre,2025,2235649.42,NOK
44863959000126.0,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,1º Trimestre,2025,1350.0,NOK
44863959000126.0,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,1º Trimestre,2025,435010.25,NOK
44863959000126.0,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,1º Trimestre,2025,588609.88,NOK
44863959000126.0,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,1º Trimestre,2025,1581313.79,NOK
44863959000126.0,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,1º Trimestre,2025,273221.3,NOK
44863959000126.0,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,1º Trimestre,2025,438855.71,NOK
44863959000126.0,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,1º Trimestre,2025,120.75,NOK
44863959000126.0,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,1º Trimestre,2025,3090.03,NOK
44863959000126.0,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,1º Trimestre,2025,2519103.44,NOK
44863959000126.0,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,1º Trimestre,2025,19999.33,NOK
44863959000126.0,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,1º Trimestre,2025,2327144.47,NOK
44863959000126.0,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,1º Trimestre,2025,6955444.98,NOK
44863959000126.0,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,1º Trimestre,2025,1000166.84,NOK
44863959000126.0,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,1º Trimestre,2025,144569.39,NOK
44863959000126.0,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,1º Trimestre,2025,374763.21,NOK
42465310000121.0,TELOS - FUNDAÇÃO EMBRATEL DE SEGURIDADE SOCIAL,1º Trimestre,2025,1680720.58,NOK
65442162000125.0,UNIODONTO DE ARARAQUARA COOPERATIVA ODONTOLÓGICA,1º Trimestre,2025,276371.17,NOK
65442162000125.0,UNIODONTO DE ARARAQUARA COOPERATIVA ODONTOLÓGICA,1º Trimestre,2025,24395.99,NOK
65442162000125.0,UNIODONTO DE ARARAQUARA COOPERATIVA ODONTOLÓGICA,1º Trimestre,2025,6446.67,NOK
65442162000125.0,UNIODONTO DE ARARAQUARA COOPERATIVA ODONTOLÓGICA,1º Trimestre,2025,462924.11,NOK
65442162000125.0,UNIODONTO DE ARARAQUARA COOPERATIVA ODONTOLÓGICA,1º Trimestre,2025,53089.83,NOK
5868278000107.0,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,1º Trimestre,2025,6819940.56,NOK
5868278000107.0,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,1º Trimestre,2025,698374.17,NOK
5868278000107.0,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,1º Trimestre,2025,19290.74,NOK
5868278000107.0,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,1º Trimestre,2025,2402143.9,NOK
5868278000107.0,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,1º Trimestre,2025,54340.73,NOK
5868278000107.0,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,1º Trimestre,2025,563693.82,NOK
5868278000107.0,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,1º Trimestre,2025,2717.47,NOK
5868278000107.0,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,1º Trimestre,2025,378186.61,NOK
5868278000107.0,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,1º Trimestre,2025,26232.58,NOK
5868278000107.0,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,1º Trimestre,2025,532815.36,NOK
5868278000107.0,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,1º Trimestre,2025,1399058.17,NOK
5868278000107.0,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,1º Trimestre,2025,14966386.34,NOK
5868278000107.0,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,1º Trimestre,2025,41094.73,NOK
5868278000107.0,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,1º Trimestre,2025,8063397.97,NOK
5868278000107.0,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,1º Trimestre,2025,445847.05,NOK
5868278000107.0,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,1º Trimestre,2025,11253407.39,NOK
5868278000107.0,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,1º Trimestre,2025,8300782.57,NOK
5868278000107.0,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,1º Trimestre,2025,736.41,NOK
5868278000107.0,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,1º Trimestre,2025,102.54,NOK
5868278000107.0,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,1º Trimestre,2025,23847231.48,NOK
5868278000107.0,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,1º Trimestre,2025,103668627.71,NOK
5868278000107.0,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,1º Trimestre,2025,6859981.03,NOK
5868278000107.0,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,1º Trimestre,2025,48980617.33,NOK
5868278000107.0,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,1º Trimestre,2025,9987388.99,NOK
5868278000107.0,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,1º Trimestre,2025,60931329.99,NOK
5868278000107.0,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,1º Trimestre,2025,46643197.61,NOK
5868278000107.0,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,1º Trimestre,2025,504277.13,NOK
5868278000107.0,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,1º Trimestre,2025,9976.33,NOK
5868278000107.0,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,1º Trimestre,2025,1134475.44,NOK
5868278000107.0,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,1º Trimestre,2025,16943156.32,NOK
5868278000107.0,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,1º Trimestre,2025,99524.01,NOK
5868278000107.0,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,1º Trimestre,2025,7219715.24,NOK
5868278000107.0,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,1º Trimestre,2025,128383.39,NOK
5868278000107.0,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,1º Trimestre,2025,14792406.14,NOK
5868278000107.0,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,1º Trimestre,2025,32015.96,NOK
5868278000107.0,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,1º Trimestre,2025,646438.64,NOK
5868278000107.0,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,1º Trimestre,2025,392300.42,NOK
5868278000107.0,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,1º Trimestre,2025,1561.39,NOK
5868278000107.0,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,1º Trimestre,2025,470127.91,NOK
71499792000139.0,UNIMED VERTENTE DO CAPARAÓ - COOPERATIVA DE TRABALHO MÉDICO LTDA,1º Trimestre,2025,3543.91,NOK
71499792000139.0,UNIMED VERTENTE DO CAPARAÓ - COOPERATIVA DE TRABALHO MÉDICO LTDA,1º Trimestre,2025,474324.57,NOK
71499792000139.0,UNIMED VERTENTE DO CAPARAÓ - COOPERATIVA DE TRABALHO MÉDICO LTDA,1º Trimestre,2025,968324.02,NOK
71499792000139.0,UNIMED VERTENTE DO CAPARAÓ - COOPERATIVA DE TRABALHO MÉDICO LTDA,1º Trimestre,2025,15087.64,NOK
71499792000139.0,UNIMED VERTENTE DO CAPARAÓ - COOPERATIVA DE TRABALHO MÉDICO LTDA,1º Trimestre,2025,1162750.02,NOK
71499792000139.0,UNIMED VERTENTE DO CAPARAÓ - COOPERATIVA DE TRABALHO MÉDICO LTDA,1º Trimestre,2025,42975.12,NOK
71499792000139.0,UNIMED VERTENTE DO CAPARAÓ - COOPERATIVA DE TRABALHO MÉDICO LTDA,1º Trimestre,2025,294913.29,NOK
71499792000139.0,UNIMED VERTENTE DO CAPARAÓ - COOPERATIVA DE TRABALHO MÉDICO LTDA,1º Trimestre,2025,17235.42,NOK
71499792000139.0,UNIMED VERTENTE DO CAPARAÓ - COOPERATIVA DE TRABALHO MÉDICO LTDA,1º Trimestre,2025,2266110.72,NOK
71499792000139.0,UNIMED VERTENTE DO CAPARAÓ - COOPERATIVA DE TRABALHO MÉDICO LTDA,1º Trimestre,2025,4517.51,NOK
71499792000139.0,UNIMED VERTENTE DO CAPARAÓ - COOPERATIVA DE TRABALHO MÉDICO LTDA,1º Trimestre,2025,556.0,NOK
71499792000139.0,UNIMED VERTENTE DO CAPARAÓ - COOPERATIVA DE TRABALHO MÉDICO LTDA,1º Trimestre,2025,383.29,NOK
71499792000139.0,UNIMED VERTENTE DO CAPARAÓ - COOPERATIVA DE TRABALHO MÉDICO LTDA,1º Trimestre,2025,245.0,NOK
71499792000139.0,UNIMED VERTENTE DO CAPARAÓ - COOPERATIVA DE TRABALHO MÉDICO LTDA,1º Trimestre,2025,1436.27,NOK
25064148000110.0,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,1º Trimestre,2025,389512.49,NOK
25064148000110.0,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,1º Trimestre,2025,10542.38,NOK
25064148000110.0,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,1º Trimestre,2025,1325791.23,NOK
25064148000110.0,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,1º Trimestre,2025,475544.01,NOK
25064148000110.0,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,1º Trimestre,2025,769.35,NOK
25064148000110.0,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,1º Trimestre,2025,2125712.21,NOK
25064148000110.0,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,1º Trimestre,2025,1016387.32,NOK
25064148000110.0,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,1º Trimestre,2025,3734.34,NOK
25064148000110.0,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,1º Trimestre,2025,4153527.44,NOK
25064148000110.0,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,1º Trimestre,2025,18250.12,NOK
25064148000110.0,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,1º Trimestre,2025,298.04,NOK
25064148000110.0,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,1º Trimestre,2025,23985.69,NOK
25064148000110.0,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,1º Trimestre,2025,2733.09,NOK
25064148000110.0,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,1º Trimestre,2025,5466.18,NOK
25064148000110.0,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,1º Trimestre,2025,6360.3,NOK
25064148000110.0,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,1º Trimestre,2025,27655.28,NOK
25064148000110.0,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,1º Trimestre,2025,50749.85,NOK
25064148000110.0,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,1º Trimestre,2025,5466.18,NOK
25064148000110.0,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,1º Trimestre,2025,8199.27,NOK
25064148000110.0,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,1º Trimestre,2025,187.5,NOK
25064148000110.0,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,1º Trimestre,2025,43441.84,NOK
25064148000110.0,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,1º Trimestre,2025,7478.87,NOK
25064148000110.0,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,1º Trimestre,2025,426155.53,NOK
25064148000110.0,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,1º Trimestre,2025,22875.05,NOK
25064148000110.0,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,1º Trimestre,2025,135811.61,NOK
25064148000110.0,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,1º Trimestre,2025,5034.82,NOK
25064148000110.0,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,1º Trimestre,2025,194758.14,NOK
25064148000110.0,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,1º Trimestre,2025,29056.14,NOK
25064148000110.0,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,1º Trimestre,2025,477.1,NOK
25064148000110.0,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,1º Trimestre,2025,570976.52,NOK
25064148000110.0,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,1º Trimestre,2025,16625.73,NOK
25064148000110.0,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,1º Trimestre,2025,483180.89,NOK
25064148000110.0,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,1º Trimestre,2025,4695.7,NOK
25064148000110.0,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,1º Trimestre,2025,2952.51,NOK
25064148000110.0,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,1º Trimestre,2025,568614.68,NOK
25064148000110.0,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,1º Trimestre,2025,20586.92,NOK
